index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite,home_total_dvoa,home_weighted_dvoa,home_offense_dvoa,home_defense_dvoa,home_special_dvoa,home_off_def_difference,home_sec_play_total,home_sec_play_neutral,home_sec_play_composite,away_total_dvoa,away_weighted_dvoa,away_offense_dvoa,away_defense_dvoa,away_special_dvoa,away_off_def_difference,away_sec_play_total,away_sec_play_neutral,away_sec_play_composite
6337,2018-12-30,2018,17,HOU,HOU2018,JAX2018,20,3,23,39.5,-16.5,0,-7,10.4,11.2,-2.8,-9.7,3.5,-6.3,27.37,30.27,28.82,-8.5,-14.2,-21.7,-8.8,4.4,-26.1,28.18,32.27,30.225
6338,2018-12-30,2018,17,KC,KC2018,LV2018,35,3,38,52.5,-14.5,0,-14.5,33.2,29.4,35.4,7.7,5.6,29.8,27.52,29.92,28.72,-23.4,-20.8,-7.7,14.2,-1.6,-6.1,29.05,32.07,30.56
6339,2018-12-30,2018,17,LAR,LAR2018,SF2018,48,32,80,49.5,30.5,1,-10.5,23.9,20.8,25,1,-0.2,25.2,26.83,29.05,27.94,-22,-21.7,-15.8,6.5,0.3,-16.1,27.73,30.39,29.06
6340,2018-12-30,2018,17,MIN,MIN2018,CHI2018,10,24,34,40.5,-6.5,0,-6,10.5,15.4,-1.2,-12.6,-0.9,-0.3,27.41,31.77,29.59,19.1,20.1,-3.1,-25.4,-3.2,0.1,29.82,32.32,31.07
6341,2018-12-30,2018,17,NE,NE2018,NYJ2018,38,3,41,46.5,-5.5,0,-14.5,13.5,18.6,14.7,1.4,0.1,14.6,27.01,28.18,27.595,-17,-19,-20.2,4.9,8.1,-28.3,27.78,32.51,30.145
6342,2018-12-30,2018,17,NO,NO2018,CAR2018,14,33,47,42,5,1,-8,25.2,28.5,16.1,-7.3,1.7,14.4,29.53,31.07,30.3,0.3,-3.1,6,5.5,-0.2,6.2,28.63,32.3,30.465
6343,2018-12-30,2018,17,NYG,NYG2018,DAL2018,35,36,71,38.5,32.5,1,-7.5,-1.2,5.9,1.1,6.8,4.5,-3.4,27.4,31.25,29.325,-2.3,0.1,-6.3,-6,-2.1,-4.2,28.73,31.67,30.2
6344,2018-12-30,2018,17,PIT,PIT2018,CIN2018,16,13,29,45,-16,0,-14,11.3,10.8,14.3,-0.5,-3.5,17.8,27.62,30.42,29.02,-10.8,-19.6,-3.7,9.7,2.6,-6.3,27.42,30.83,29.125
6345,2018-12-30,2018,17,SEA,SEA2018,ARI2018,27,24,51,39.5,11.5,1,-14,5.9,4.8,9.1,1,-2.2,11.3,29.1,31.36,30.23,-38.4,-41.5,-41.8,-2.4,1,-42.8,27.84,31.46,29.65
6346,2018-12-30,2018,17,TB,TB2018,ATL2018,32,34,66,51.5,14.5,1,-2.5,-14.4,-12.4,5.9,16.2,-4.1,10,27.1,29.59,28.345,-2.2,1.6,8.9,12.5,1.4,7.5,27.49,30.18,28.835
6347,2018-12-30,2018,17,TEN,TEN2018,IND2018,17,33,50,42.5,7.5,1,-5.5,-6,-1.7,-5.6,1.3,0.8,-6.4,29.52,31.93,30.725,12.4,22.3,7.9,-3.5,0.9,7,26.3,28.53,27.415
6348,2018-12-30,2018,17,WAS,WAS2018,PHI2018,0,24,24,42.5,-18.5,0,-6,-20.1,-28.5,-19.8,2.8,2.5,-22.3,28.61,33.19,30.9,-1,2.7,-0.4,0.9,0.2,-0.6,29.39,32.69,31.04
6349,2019-09-05,2019,1,CHI,CHI2019,GB2019,3,10,13,46.5,-33.5,0,-3,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96
6350,2019-09-08,2019,1,ARI,ARI2019,DET2019,27,27,54,45.5,8.5,1,-3,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34
6351,2019-09-08,2019,1,CAR,CAR2019,LAR2019,27,30,57,49.5,7.5,1,-2,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955
6352,2019-09-08,2019,1,CLE,CLE2019,TEN2019,13,43,56,44,12,1,-5.5,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81
6353,2019-09-08,2019,1,DAL,DAL2019,NYG2019,35,17,52,44,8,1,-7,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32
6354,2019-09-08,2019,1,JAX,JAX2019,KC2019,26,40,66,49,17,1,-3.5,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505
6355,2019-09-08,2019,1,LAC,LAC2019,IND2019,30,24,54,44.5,9.5,1,-6,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75
6356,2019-09-08,2019,1,MIA,MIA2019,BAL2019,10,59,69,40.5,28.5,1,-7,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425
6357,2019-09-08,2019,1,MIN,MIN2019,ATL2019,28,12,40,47,-7,0,-3.5,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065
6358,2019-09-08,2019,1,NE,NE2019,PIT2019,33,3,36,49,-13,0,-5.5,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445
6359,2019-09-08,2019,1,NYJ,NYJ2019,BUF2019,16,17,33,41,-8,0,-2.5,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795
6360,2019-09-08,2019,1,PHI,PHI2019,WAS2019,32,27,59,44.5,14.5,1,-10,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825
6361,2019-09-08,2019,1,SEA,SEA2019,CIN2019,21,20,41,44,-3,0,-9,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79
6362,2019-09-08,2019,1,TB,TB2019,SF2019,17,31,48,51,-3,0,-1,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135
6363,2019-09-09,2019,1,NO,NO2019,HOU2019,30,28,58,51.5,6.5,1,-6.5,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105
6364,2019-09-09,2019,1,LV,LV2019,DEN2019,24,16,40,42.5,-2.5,0,-3,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03
6365,2019-09-12,2019,2,CAR,CAR2019,TB2019,14,20,34,48,-14,0,-6.5,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
6366,2019-09-15,2019,2,ATL,ATL2019,PHI2019,24,20,44,53,-9,0,-1,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475
6367,2019-09-15,2019,2,BAL,BAL2019,ARI2019,23,17,40,45.5,-5.5,0,-13,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03
6368,2019-09-15,2019,2,CIN,CIN2019,SF2019,17,41,58,46,12,1,-1,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135
6369,2019-09-15,2019,2,DEN,DEN2019,CHI2019,14,16,30,40.5,-10.5,0,-3,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645
6370,2019-09-15,2019,2,DET,DET2019,LAC2019,13,10,23,46.5,-23.5,0,-1,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91
6371,2019-09-15,2019,2,GB,GB2019,MIN2019,21,16,37,43,-6,0,-3,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865
6372,2019-09-15,2019,2,HOU,HOU2019,JAX2019,13,12,25,43,-18,0,-7,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24
6373,2019-09-15,2019,2,LAR,LAR2019,NO2019,27,9,36,52,-16,0,-2,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62
6374,2019-09-15,2019,2,MIA,MIA2019,NE2019,0,43,43,48.5,-5.5,0,-18,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6375,2019-09-15,2019,2,NYG,NYG2019,BUF2019,14,28,42,44.5,-2.5,0,-1,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795
6376,2019-09-15,2019,2,LV,LV2019,KC2019,10,28,38,53,-15,0,-7,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505
6377,2019-09-15,2019,2,PIT,PIT2019,SEA2019,26,28,54,47,7,1,-4,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6378,2019-09-15,2019,2,TEN,TEN2019,IND2019,17,19,36,43.5,-7.5,0,-3.5,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75
6379,2019-09-15,2019,2,WAS,WAS2019,DAL2019,21,31,52,46,6,1,-6,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9
6380,2019-09-16,2019,2,NYJ,NYJ2019,CLE2019,3,23,26,45,-19,0,-6.5,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375
6381,2019-09-19,2019,3,JAX,JAX2019,TEN2019,20,7,27,38,-11,0,-2,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81
6382,2019-09-22,2019,3,ARI,ARI2019,CAR2019,20,38,58,45.5,12.5,1,-2.5,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805
6383,2019-09-22,2019,3,BUF,BUF2019,CIN2019,21,17,38,43.5,-5.5,0,-6,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79
6384,2019-09-22,2019,3,CLE,CLE2019,LAR2019,13,20,33,48,-15,0,-4,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955
6385,2019-09-22,2019,3,DAL,DAL2019,MIA2019,31,6,37,46.5,-9.5,0,-21.5,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325
6386,2019-09-22,2019,3,GB,GB2019,DEN2019,27,16,43,41.5,1.5,1,-7,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03
6387,2019-09-22,2019,3,IND,IND2019,ATL2019,27,24,51,48,3,1,-1.5,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065
6388,2019-09-22,2019,3,KC,KC2019,BAL2019,33,28,61,52,9,1,-5,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425
6389,2019-09-22,2019,3,LAC,LAC2019,HOU2019,20,27,47,49,-2,0,-3,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105
6390,2019-09-22,2019,3,MIN,MIN2019,LV2019,34,14,48,43.5,4.5,1,-9,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585
6391,2019-09-22,2019,3,NE,NE2019,NYJ2019,30,14,44,43,1,1,-21,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435
6392,2019-09-22,2019,3,PHI,PHI2019,DET2019,24,27,51,45,6,1,-4,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34
6393,2019-09-22,2019,3,SF,SF2019,PIT2019,24,20,44,44.5,-0.5,0,-6,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445
6394,2019-09-22,2019,3,SEA,SEA2019,NO2019,27,33,60,44,16,1,-5,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62
6395,2019-09-22,2019,3,TB,TB2019,NYG2019,31,32,63,48,15,1,-5,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32
6396,2019-09-23,2019,3,WAS,WAS2019,CHI2019,15,31,46,41,5,1,-5,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645
6397,2019-09-26,2019,4,GB,GB2019,PHI2019,27,34,61,46.5,14.5,1,-3.5,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475
6398,2019-09-29,2019,4,ARI,ARI2019,SEA2019,10,27,37,48.5,-11.5,0,-5.5,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6399,2019-09-29,2019,4,ATL,ATL2019,TEN2019,10,24,34,46.5,-12.5,0,-3.5,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81
6400,2019-09-29,2019,4,BAL,BAL2019,CLE2019,25,40,65,47.5,17.5,1,-7,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375
6401,2019-09-29,2019,4,BUF,BUF2019,NE2019,10,16,26,41.5,-15.5,0,-7,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6402,2019-09-29,2019,4,CHI,CHI2019,MIN2019,16,6,22,38.5,-16.5,0,-1,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865
6403,2019-09-29,2019,4,DEN,DEN2019,JAX2019,24,26,50,37.5,12.5,1,-2.5,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24
6404,2019-09-29,2019,4,DET,DET2019,KC2019,30,34,64,54.5,9.5,1,-7,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505
6405,2019-09-29,2019,4,HOU,HOU2019,CAR2019,10,16,26,47.5,-21.5,0,-5,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805
6406,2019-09-29,2019,4,IND,IND2019,LV2019,24,31,55,46.5,8.5,1,-6,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585
6407,2019-09-29,2019,4,LAR,LAR2019,TB2019,40,55,95,48.5,46.5,1,-9,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
6408,2019-09-29,2019,4,MIA,MIA2019,LAC2019,10,30,40,43.5,-3.5,0,-15,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91
6409,2019-09-29,2019,4,NO,NO2019,DAL2019,12,10,22,47,-25,0,-2.5,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9
6410,2019-09-29,2019,4,NYG,NYG2019,WAS2019,24,3,27,48,-21,0,-3,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825
6411,2019-09-30,2019,4,PIT,PIT2019,CIN2019,27,3,30,45,-15,0,-3.5,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79
6412,2019-10-03,2019,5,SEA,SEA2019,LAR2019,30,29,59,48.5,10.5,1,-1.5,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955
6413,2019-10-06,2019,5,CAR,CAR2019,JAX2019,34,27,61,40.5,20.5,1,-3,-26.5,-40.5,-14.4,8,-4.1,-10.3,25.05,28.56,26.805,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24
6414,2019-10-06,2019,5,CIN,CIN2019,ARI2019,23,26,49,46.5,2.5,1,-3,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03
6415,2019-10-06,2019,5,DAL,DAL2019,GB2019,24,34,58,46.5,11.5,1,-3,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96
6416,2019-10-06,2019,5,HOU,HOU2019,ATL2019,53,32,85,49,36,1,-4,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065
6417,2019-10-06,2019,5,KC,KC2019,IND2019,13,19,32,55.5,-23.5,0,-10.5,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75
6418,2019-10-06,2019,5,LAC,LAC2019,DEN2019,13,20,33,45.5,-12.5,0,-4.5,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03
6419,2019-10-06,2019,5,NO,NO2019,TB2019,31,24,55,46.5,8.5,1,-3,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62,0.3,5.6,-7.4,-10.5,-2.8,-4.6,26.51,30.53,28.52
6420,2019-10-06,2019,5,NYG,NYG2019,MIN2019,10,28,38,43.5,-5.5,0,-5.5,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865
6421,2019-10-06,2019,5,PHI,PHI2019,NYJ2019,31,6,37,43,-6,0,-14,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435
6422,2019-10-06,2019,5,PIT,PIT2019,BAL2019,23,26,49,44,5,1,-3,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425
6423,2019-10-06,2019,5,TEN,TEN2019,BUF2019,7,14,21,39.5,-18.5,0,-3,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795
6424,2019-10-06,2019,5,WAS,WAS2019,NE2019,7,33,40,41.5,-1.5,0,-16.5,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325
6425,2019-10-07,2019,5,SF,SF2019,CLE2019,31,3,34,48,-14,0,-4.5,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375
6426,2019-10-10,2019,6,NE,NE2019,NYG2019,35,14,49,43,6,1,-16.5,30.7,19.5,4.3,-25.2,1.2,3.1,26.96,27.69,27.325,-18.6,-16.7,-7.4,11.5,0.3,-7.7,26.82,29.82,28.32
6427,2019-10-13,2019,6,ARI,ARI2019,ATL2019,34,33,67,52,15,1,-3,-3.1,3,3.2,4,-2.4,5.6,25.71,28.35,27.03,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065
6428,2019-10-13,2019,6,BAL,BAL2019,CIN2019,23,17,40,46.5,-6.5,0,-10.5,41.2,48.2,28.2,-11.5,1.5,26.7,30.63,32.22,31.425,-27.6,-20.9,-16.6,15.6,4.6,-21.2,26.33,29.25,27.79
6429,2019-10-13,2019,6,CLE,CLE2019,SEA2019,28,32,60,45.5,14.5,1,-1,-10.6,-13.9,-4.8,6.6,0.8,-5.6,28.52,32.23,30.375,12.7,10.1,17.7,4.1,-0.9,18.6,28.23,31.79,30.01
6430,2019-10-13,2019,6,DEN,DEN2019,TEN2019,16,0,16,41,-25,0,-1.5,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03,7.6,17.6,13,1.9,-3.5,16.5,28.37,31.25,29.81
6431,2019-10-13,2019,6,JAX,JAX2019,NO2019,6,13,19,42.5,-23.5,0,-2.5,-19.4,-29.6,-9.9,12.3,2.7,-12.6,27.76,32.72,30.24,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62
6432,2019-10-13,2019,6,KC,KC2019,HOU2019,24,31,55,54.5,0.5,1,-3.5,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105
6433,2019-10-13,2019,6,LAC,LAC2019,PIT2019,17,24,41,42.5,-1.5,0,-6,-8.9,-7.5,3.5,7.2,-5.1,8.6,28.68,33.14,30.91,-5.8,-6,-25.1,-17.8,1.5,-26.6,28.56,32.33,30.445
6434,2019-10-13,2019,6,LAR,LAR2019,SF2019,7,20,27,50,-23,0,-3,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955,29,25.5,7.7,-20.3,1,6.7,28.91,31.36,30.135
6435,2019-10-13,2019,6,MIA,MIA2019,WAS2019,16,17,33,42.5,-9.5,0,-5.5,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325,-26.9,-27.2,-20.7,8.9,2.7,-23.4,28.62,33.03,30.825
6436,2019-10-13,2019,6,MIN,MIN2019,PHI2019,38,20,58,44.5,13.5,1,-3.5,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475
6437,2019-10-13,2019,6,NYJ,NYJ2019,DAL2019,24,22,46,43.5,2.5,1,-7,-17.7,-10.5,-25.4,-4.2,3.4,-28.8,28.27,30.6,29.435,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9
6438,2019-10-14,2019,6,GB,GB2019,DET2019,23,22,45,47,-2,0,-3.5,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34
6439,2019-10-17,2019,7,DEN,DEN2019,KC2019,6,30,36,49.5,-13.5,0,-3,-10.4,-8.5,-11.3,-2.8,-1.9,-9.4,28.61,31.45,30.03,30.1,31.7,23.5,-2.6,4.1,19.4,27.91,29.1,28.505
6440,2019-10-20,2019,7,ATL,ATL2019,LAR2019,10,37,47,54.5,-7.5,0,-3,-1.9,4.3,2.3,1.4,-2.9,5.2,26.21,29.92,28.065,5.3,4.7,0.6,-6.1,-1.5,2.1,25.61,28.3,26.955
6441,2019-10-20,2019,7,BUF,BUF2019,MIA2019,31,21,52,42.5,9.5,1,-17,1.6,7.4,-7.1,-9.9,-1.2,-5.9,27.48,30.11,28.795,-38.8,-26.8,-14.5,23,-1.3,-13.2,26.41,30.24,28.325
6442,2019-10-20,2019,7,CHI,CHI2019,NO2019,25,36,61,37,24,1,-4,-3.1,-2.8,-9.9,-5.8,0.9,-10.8,27.78,31.51,29.645,32.7,42.2,22,-7.1,3.6,18.4,29.61,31.63,30.62
6443,2019-10-20,2019,7,DAL,DAL2019,PHI2019,37,10,47,50,-3,0,-3,19.9,14.2,24.5,0.7,-3.9,28.4,25.54,28.26,26.9,5.5,6,2.4,-3.1,0,2.4,28.14,30.81,29.475
6444,2019-10-20,2019,7,DET,DET2019,MIN2019,30,42,72,43.5,28.5,1,-2.5,-8.1,-15.2,-3,6.5,1.4,-4.4,26.56,30.12,28.34,17.9,18.1,4.8,-12.3,0.8,4,27.65,30.08,28.865
6445,2019-10-20,2019,7,GB,GB2019,LV2019,42,24,66,47.5,18.5,1,-5.5,7.7,5.4,6.6,-0.9,0.1,6.5,28.86,31.06,29.96,-12.7,-16.6,5.4,15.8,-2.3,7.7,29.37,31.8,30.585
6446,2019-10-20,2019,7,IND,IND2019,HOU2019,30,23,53,46.5,6.5,1,-1,-6,-7.4,-3.4,3,0.4,-3.8,27.71,31.79,29.75,-2.2,-6.8,0.6,5.6,2.9,-2.3,27.72,30.49,29.105
