index,schedule_date,schedule_season,schedule_week,team_home,team_home_full,team_away_full,score_home,score_away,score_total,over_under_line,over_under_diff,over_binary,spread_favorite
3538,11/29/2007,2007,13,DAL,DAL2007,GB2007,37,27,64,52.5,11.5,1,-6.5
3539,12/2/2007,2007,13,ARI,ARI2007,CLE2007,27,21,48,52,-4,0,0
3540,12/2/2007,2007,13,CAR,CAR2007,SF2007,31,14,45,35,10,1,-3
3541,12/2/2007,2007,13,CHI,CHI2007,NYG2007,16,21,37,39,-2,0,-1
3542,12/2/2007,2007,13,IND,IND2007,JAX2007,28,25,53,45,8,1,-7
3543,12/2/2007,2007,13,KC,KC2007,LAC2007,10,24,34,37.5,-3.5,0,-6
3544,12/2/2007,2007,13,MIA,MIA2007,NYJ2007,13,40,53,37.5,15.5,1,-1
3545,12/2/2007,2007,13,MIN,MIN2007,DET2007,42,10,52,44.5,7.5,1,-4.5
3546,12/2/2007,2007,13,NO,NO2007,TB2007,23,27,50,42,8,1,-3
3547,12/2/2007,2007,13,LV,LV2007,DEN2007,34,20,54,41.5,12.5,1,-3
3548,12/2/2007,2007,13,PHI,PHI2007,SEA2007,24,28,52,39,13,1,-3
3549,12/2/2007,2007,13,PIT,PIT2007,CIN2007,24,10,34,38,-4,0,-7
3550,12/2/2007,2007,13,LAR,LAR2007,ATL2007,28,16,44,40,4,1,-3
3551,12/2/2007,2007,13,TEN,TEN2007,HOU2007,28,20,48,40,8,1,-3.5
3552,12/2/2007,2007,13,WAS,WAS2007,BUF2007,16,17,33,37.5,-4.5,0,-6.5
3553,12/3/2007,2007,13,BAL,BAL2007,NE2007,24,27,51,46.5,4.5,1,-18.5
3554,12/9/2007,2007,14,BAL,BAL2007,IND2007,20,44,64,42,22,1,-9
3555,12/9/2007,2007,14,BUF,BUF2007,MIA2007,38,17,55,34,21,1,-7
3556,12/9/2007,2007,14,CIN,CIN2007,LAR2007,19,10,29,45.5,-16.5,0,-10
3557,12/9/2007,2007,14,DEN,DEN2007,KC2007,41,7,48,37.5,10.5,1,-7.5
3558,12/9/2007,2007,14,DET,DET2007,DAL2007,27,28,55,50.5,4.5,1,-10.5
3559,12/9/2007,2007,14,GB,GB2007,LV2007,38,7,45,40.5,4.5,1,-10
3560,12/9/2007,2007,14,HOU,HOU2007,TB2007,28,14,42,40,2,1,-2.5
3561,12/9/2007,2007,14,JAX,JAX2007,CAR2007,37,6,43,39,4,1,-10.5
3562,12/9/2007,2007,14,NE,NE2007,PIT2007,34,13,47,49.5,-2.5,0,-10.5
3563,12/9/2007,2007,14,NYJ,NYJ2007,CLE2007,18,24,42,47.5,-5.5,0,-3.5
3564,12/9/2007,2007,14,PHI,PHI2007,NYG2007,13,16,29,42,-13,0,-3
3565,12/9/2007,2007,14,SF,SF2007,MIN2007,7,27,34,39.5,-5.5,0,-8.5
3566,12/9/2007,2007,14,SEA,SEA2007,ARI2007,42,21,63,44.5,18.5,1,-7.5
3567,12/10/2007,2007,14,ATL,ATL2007,NO2007,14,34,48,44,4,1,-4.5
3568,12/13/2007,2007,15,HOU,HOU2007,DEN2007,31,13,44,47.5,-3.5,0,-2.5
3569,12/15/2007,2007,15,SF,SF2007,CIN2007,20,13,33,43,-10,0,-8.5
3570,12/16/2007,2007,15,CAR,CAR2007,SEA2007,13,10,23,37,-14,0,-8
3571,12/16/2007,2007,15,CLE,CLE2007,BUF2007,8,0,8,37,-29,0,-5
3572,12/16/2007,2007,15,DAL,DAL2007,PHI2007,6,10,16,49,-33,0,-10
3573,12/16/2007,2007,15,KC,KC2007,TEN2007,17,26,43,34.5,8.5,1,-3.5
3574,12/16/2007,2007,15,MIA,MIA2007,BAL2007,22,16,38,37.5,0.5,1,-3
3575,12/16/2007,2007,15,NE,NE2007,NYJ2007,20,10,30,41,-11,0,-20.5
3576,12/16/2007,2007,15,NO,NO2007,ARI2007,31,24,55,49.5,5.5,1,-3.5
3577,12/16/2007,2007,15,NYG,NYG2007,WAS2007,10,22,32,36.5,-4.5,0,-6.5
3578,12/16/2007,2007,15,LV,LV2007,IND2007,14,21,35,45,-10,0,-10
3579,12/16/2007,2007,15,PIT,PIT2007,JAX2007,22,29,51,34.5,16.5,1,-3
3580,12/16/2007,2007,15,LAC,LAC2007,DET2007,51,14,65,46,19,1,-9.5
3581,12/16/2007,2007,15,TB,TB2007,ATL2007,37,3,40,37.5,2.5,1,-12.5
3582,12/17/2007,2007,15,MIN,MIN2007,CHI2007,20,13,33,43.5,-10.5,0,-10.5
3583,12/20/2007,2007,16,LAR,LAR2007,PIT2007,24,41,65,43,22,1,-8
3584,12/22/2007,2007,16,CAR,CAR2007,DAL2007,13,20,33,42.5,-9.5,0,-10.5
3585,12/23/2007,2007,16,ARI,ARI2007,ATL2007,30,27,57,43.5,13.5,1,-10.5
3586,12/23/2007,2007,16,BUF,BUF2007,NYG2007,21,38,59,32,27,1,-3
3587,12/23/2007,2007,16,CHI,CHI2007,GB2007,35,7,42,32,10,1,-7.5
3588,12/23/2007,2007,16,CIN,CIN2007,CLE2007,19,14,33,47.5,-14.5,0,-3
3589,12/23/2007,2007,16,DET,DET2007,KC2007,25,20,45,43.5,1.5,1,-5
3590,12/23/2007,2007,16,IND,IND2007,HOU2007,38,15,53,45,8,1,-6.5
3591,12/23/2007,2007,16,JAX,JAX2007,LV2007,49,11,60,39.5,20.5,1,-13.5
3592,12/23/2007,2007,16,MIN,MIN2007,WAS2007,21,32,53,40.5,12.5,1,-6.5
3593,12/23/2007,2007,16,NE,NE2007,MIA2007,28,7,35,45.5,-10.5,0,-22.5
3594,12/23/2007,2007,16,NO,NO2007,PHI2007,23,38,61,48,13,1,-3
3595,12/23/2007,2007,16,SF,SF2007,TB2007,21,19,40,37,3,1,-7
3596,12/23/2007,2007,16,SEA,SEA2007,BAL2007,27,6,33,39,-6,0,-13.5
3597,12/23/2007,2007,16,TEN,TEN2007,NYJ2007,10,6,16,37.5,-21.5,0,-9
3598,12/24/2007,2007,16,LAC,LAC2007,DEN2007,23,3,26,47,-21,0,-8.5
3599,12/29/2007,2007,17,NYG,NYG2007,NE2007,35,38,73,46.5,26.5,1,-13.5
3600,12/30/2007,2007,17,ARI,ARI2007,LAR2007,48,19,67,49,18,1,-6
3601,12/30/2007,2007,17,ATL,ATL2007,SEA2007,44,41,85,38.5,46.5,1,-2
3602,12/30/2007,2007,17,BAL,BAL2007,PIT2007,27,21,48,35.5,12.5,1,-3
3603,12/30/2007,2007,17,CHI,CHI2007,NO2007,33,25,58,42,16,1,-1
3604,12/30/2007,2007,17,CLE,CLE2007,SF2007,20,7,27,41,-14,0,-11.5
3605,12/30/2007,2007,17,DEN,DEN2007,MIN2007,22,19,41,40.5,0.5,1,-3
3606,12/30/2007,2007,17,GB,GB2007,DET2007,34,13,47,38.5,8.5,1,-3
3607,12/30/2007,2007,17,HOU,HOU2007,JAX2007,42,28,70,42,28,1,-7
3608,12/30/2007,2007,17,IND,IND2007,TEN2007,10,16,26,41,-15,0,-4.5
3609,12/30/2007,2007,17,MIA,MIA2007,CIN2007,25,38,63,45,18,1,-3
3610,12/30/2007,2007,17,NYJ,NYJ2007,KC2007,13,10,23,35,-12,0,-4.5
3611,12/30/2007,2007,17,LV,LV2007,LAC2007,17,30,47,42.5,4.5,1,-9
3612,12/30/2007,2007,17,PHI,PHI2007,BUF2007,17,9,26,39,-13,0,-9
3613,12/30/2007,2007,17,TB,TB2007,CAR2007,23,31,54,36,18,1,-2.5
3614,12/30/2007,2007,17,WAS,WAS2007,DAL2007,27,6,33,39.5,-6.5,0,-9
3615,9/4/2008,2008,1,NYG,NYG2008,WAS2008,16,7,23,41.5,-18.5,0,-4.5
3616,9/7/2008,2008,1,ATL,ATL2008,DET2008,34,21,55,41,14,1,-3
3617,9/7/2008,2008,1,BAL,BAL2008,CIN2008,17,10,27,37.5,-10.5,0,-2
3618,9/7/2008,2008,1,BUF,BUF2008,SEA2008,34,10,44,38.5,5.5,1,-1
3619,9/7/2008,2008,1,CLE,CLE2008,DAL2008,10,28,38,48.5,-10.5,0,-6
3620,9/7/2008,2008,1,IND,IND2008,CHI2008,13,29,42,44,-2,0,-10
3621,9/7/2008,2008,1,MIA,MIA2008,NYJ2008,14,20,34,36,-2,0,-3
3622,9/7/2008,2008,1,NE,NE2008,KC2008,17,10,27,43.5,-16.5,0,-16
3623,9/7/2008,2008,1,NO,NO2008,TB2008,24,20,44,42.5,1.5,1,-3
3624,9/7/2008,2008,1,PHI,PHI2008,LAR2008,38,3,41,44,-3,0,-8
3625,9/7/2008,2008,1,PIT,PIT2008,HOU2008,38,17,55,43,12,1,-6.5
3626,9/7/2008,2008,1,LAC,LAC2008,CAR2008,24,26,50,41,9,1,-9.5
3627,9/7/2008,2008,1,SF,SF2008,ARI2008,13,23,36,42,-6,0,-2.5
3628,9/7/2008,2008,1,TEN,TEN2008,JAX2008,17,10,27,36.5,-9.5,0,-3
3629,9/8/2008,2008,1,GB,GB2008,MIN2008,24,19,43,37.5,5.5,1,-2.5
3630,9/8/2008,2008,1,LV,LV2008,DEN2008,14,41,55,40.5,14.5,1,-3
3631,9/14/2008,2008,2,ARI,ARI2008,MIA2008,31,10,41,40.5,0.5,1,-6.5
3632,9/14/2008,2008,2,CAR,CAR2008,CHI2008,20,17,37,37.5,-0.5,0,-3
3633,9/14/2008,2008,2,CIN,CIN2008,TEN2008,7,24,31,37,-6,0,-1
3634,9/14/2008,2008,2,CLE,CLE2008,PIT2008,6,10,16,43.5,-27.5,0,-6.5
3635,9/14/2008,2008,2,DEN,DEN2008,LAC2008,39,38,77,46.5,30.5,1,-1
3636,9/14/2008,2008,2,DET,DET2008,GB2008,25,48,73,47,26,1,-3
3637,9/14/2008,2008,2,JAX,JAX2008,BUF2008,16,20,36,37,-1,0,-4
3638,9/14/2008,2008,2,KC,KC2008,LV2008,8,23,31,36,-5,0,-3.5
3639,9/14/2008,2008,2,MIN,MIN2008,IND2008,15,18,33,43.5,-10.5,0,-1
3640,9/14/2008,2008,2,NYJ,NYJ2008,NE2008,10,19,29,37,-8,0,-1
3641,9/14/2008,2008,2,SEA,SEA2008,SF2008,30,33,63,38,25,1,-6.5
3642,9/14/2008,2008,2,LAR,LAR2008,NYG2008,13,41,54,43.5,10.5,1,-8
3643,9/14/2008,2008,2,TB,TB2008,ATL2008,24,9,33,37.5,-4.5,0,-7
3644,9/14/2008,2008,2,WAS,WAS2008,NO2008,29,24,53,43.5,9.5,1,-1
3645,9/15/2008,2008,2,DAL,DAL2008,PHI2008,41,37,78,46.5,31.5,1,-6.5
3646,9/21/2008,2008,3,ATL,ATL2008,KC2008,38,14,52,37,15,1,-6.5
3647,9/21/2008,2008,3,BAL,BAL2008,CLE2008,28,10,38,37,1,1,-2.5
3648,9/21/2008,2008,3,BUF,BUF2008,LV2008,24,23,47,37.5,9.5,1,-10
3649,9/21/2008,2008,3,CHI,CHI2008,TB2008,24,27,51,35,16,1,-3
3650,9/21/2008,2008,3,DEN,DEN2008,NO2008,34,32,66,52,14,1,-5.5
3651,9/21/2008,2008,3,GB,GB2008,DAL2008,16,27,43,51,-8,0,-3
3652,9/21/2008,2008,3,IND,IND2008,JAX2008,21,23,44,42,2,1,-4
3653,9/21/2008,2008,3,MIN,MIN2008,CAR2008,20,10,30,37.5,-7.5,0,-3
3654,9/21/2008,2008,3,NE,NE2008,MIA2008,13,38,51,37,14,1,-12.5
3655,9/21/2008,2008,3,NYG,NYG2008,CIN2008,26,23,49,42.5,6.5,1,-13
3656,9/21/2008,2008,3,PHI,PHI2008,PIT2008,15,6,21,45,-24,0,-3.5
3657,9/21/2008,2008,3,SF,SF2008,DET2008,31,13,44,47,-3,0,-5
3658,9/21/2008,2008,3,SEA,SEA2008,LAR2008,37,13,50,44.5,5.5,1,-8
3659,9/21/2008,2008,3,TEN,TEN2008,HOU2008,31,12,43,40,3,1,-5
3660,9/21/2008,2008,3,WAS,WAS2008,ARI2008,24,17,41,43.5,-2.5,0,-3
3661,9/22/2008,2008,3,LAC,LAC2008,NYJ2008,48,29,77,46.5,30.5,1,-8
3662,9/28/2008,2008,4,CAR,CAR2008,ATL2008,24,9,33,39,-6,0,-7
3663,9/28/2008,2008,4,CHI,CHI2008,PHI2008,24,20,44,39,5,1,-3
3664,9/28/2008,2008,4,CIN,CIN2008,CLE2008,12,20,32,42,-10,0,-1
3665,9/28/2008,2008,4,DAL,DAL2008,WAS2008,24,26,50,47,3,1,-10
3666,9/28/2008,2008,4,JAX,JAX2008,HOU2008,30,27,57,43,14,1,-6.5
3667,9/28/2008,2008,4,KC,KC2008,DEN2008,33,19,52,47,5,1,-9
3668,9/28/2008,2008,4,NO,NO2008,SF2008,31,17,48,48.5,-0.5,0,-4
3669,9/28/2008,2008,4,NYJ,NYJ2008,ARI2008,56,35,91,43.5,47.5,1,-1.5
3670,9/28/2008,2008,4,LV,LV2008,LAC2008,18,28,46,45.5,0.5,1,-8
3671,9/28/2008,2008,4,LAR,LAR2008,BUF2008,14,31,45,43.5,1.5,1,-8.5
3672,9/28/2008,2008,4,TB,TB2008,GB2008,30,21,51,43,8,1,-2
3673,9/28/2008,2008,4,TEN,TEN2008,MIN2008,30,17,47,35,12,1,-3
3674,9/29/2008,2008,4,PIT,PIT2008,BAL2008,23,20,43,34.5,8.5,1,-6
3675,10/5/2008,2008,5,ARI,ARI2008,BUF2008,41,17,58,44.5,13.5,1,-2.5
3676,10/5/2008,2008,5,BAL,BAL2008,TEN2008,10,13,23,33.5,-10.5,0,-1
3677,10/5/2008,2008,5,CAR,CAR2008,KC2008,34,0,34,38,-4,0,-10
3678,10/5/2008,2008,5,DAL,DAL2008,CIN2008,31,22,53,46,7,1,-16
3679,10/5/2008,2008,5,DEN,DEN2008,TB2008,16,13,29,47,-18,0,-4
3680,10/5/2008,2008,5,DET,DET2008,CHI2008,7,34,41,45.5,-4.5,0,-3
3681,10/5/2008,2008,5,GB,GB2008,ATL2008,24,27,51,42.5,8.5,1,-5
3682,10/5/2008,2008,5,HOU,HOU2008,IND2008,27,31,58,48.5,9.5,1,-4.5
3683,10/5/2008,2008,5,JAX,JAX2008,PIT2008,21,26,47,37,10,1,-5
3684,10/5/2008,2008,5,MIA,MIA2008,LAC2008,17,10,27,44.5,-17.5,0,-6
3685,10/5/2008,2008,5,NYG,NYG2008,SEA2008,44,6,50,43.5,6.5,1,-6.5
3686,10/5/2008,2008,5,PHI,PHI2008,WAS2008,17,23,40,42,-2,0,-6.5
3687,10/5/2008,2008,5,SF,SF2008,NE2008,21,30,51,41,10,1,-3
3688,10/6/2008,2008,5,NO,NO2008,MIN2008,27,30,57,47,10,1,-3
3689,10/12/2008,2008,6,ARI,ARI2008,DAL2008,30,24,54,53,1,1,-5
3690,10/12/2008,2008,6,ATL,ATL2008,CHI2008,22,20,42,43.5,-1.5,0,-3
3691,10/12/2008,2008,6,DEN,DEN2008,JAX2008,17,24,41,48,-7,0,-3
3692,10/12/2008,2008,6,HOU,HOU2008,MIA2008,29,28,57,44.5,12.5,1,-3
3693,10/12/2008,2008,6,IND,IND2008,BAL2008,31,3,34,38.5,-4.5,0,-4
3694,10/12/2008,2008,6,MIN,MIN2008,DET2008,12,10,22,45.5,-23.5,0,-13
3695,10/12/2008,2008,6,NO,NO2008,LV2008,34,3,37,47.5,-10.5,0,-7
3696,10/12/2008,2008,6,NYJ,NYJ2008,CIN2008,26,14,40,42.5,-2.5,0,-8
3697,10/12/2008,2008,6,LAC,LAC2008,NE2008,30,10,40,44,-4,0,-6
3698,10/12/2008,2008,6,SF,SF2008,PHI2008,26,40,66,41.5,24.5,1,-5
3699,10/12/2008,2008,6,SEA,SEA2008,GB2008,17,27,44,44.5,-0.5,0,-1
3700,10/12/2008,2008,6,TB,TB2008,CAR2008,27,3,30,36.5,-6.5,0,-1
3701,10/12/2008,2008,6,WAS,WAS2008,LAR2008,17,19,36,44,-8,0,-13.5
3702,10/13/2008,2008,6,CLE,CLE2008,NYG2008,35,14,49,43.5,5.5,1,-8
3703,10/19/2008,2008,7,BUF,BUF2008,LAC2008,23,14,37,45,-8,0,-1
3704,10/19/2008,2008,7,CAR,CAR2008,NO2008,30,7,37,44.5,-7.5,0,-3
3705,10/19/2008,2008,7,CHI,CHI2008,MIN2008,48,41,89,38,51,1,-3
3706,10/19/2008,2008,7,CIN,CIN2008,PIT2008,10,38,48,37,11,1,-8.5
3707,10/19/2008,2008,7,GB,GB2008,IND2008,34,14,48,47,1,1,-2.5
3708,10/19/2008,2008,7,HOU,HOU2008,DET2008,28,21,49,47.5,1.5,1,-11.5
3709,10/19/2008,2008,7,KC,KC2008,TEN2008,10,34,44,35,9,1,-9
3710,10/19/2008,2008,7,MIA,MIA2008,BAL2008,13,27,40,35,5,1,-3
3711,10/19/2008,2008,7,NYG,NYG2008,SF2008,29,17,46,47,-1,0,-10
3712,10/19/2008,2008,7,LV,LV2008,NYJ2008,16,13,29,41,-12,0,-3
3713,10/19/2008,2008,7,LAR,LAR2008,DAL2008,34,14,48,45,3,1,-8
3714,10/19/2008,2008,7,TB,TB2008,SEA2008,20,10,30,40.5,-10.5,0,-11.5
3715,10/19/2008,2008,7,WAS,WAS2008,CLE2008,14,11,25,42,-17,0,-7
3716,10/26/2008,2008,8,BAL,BAL2008,LV2008,29,10,39,34.5,4.5,1,-8
3717,10/26/2008,2008,8,CAR,CAR2008,ARI2008,27,23,50,43,7,1,-5.5
3718,10/26/2008,2008,8,DAL,DAL2008,TB2008,13,9,22,40.5,-18.5,0,-1.5
3719,10/26/2008,2008,8,HOU,HOU2008,CIN2008,35,6,41,45.5,-4.5,0,-9
3720,10/26/2008,2008,8,JAX,JAX2008,CLE2008,17,23,40,42,-2,0,-7
3721,10/26/2008,2008,8,MIA,MIA2008,BUF2008,25,16,41,41.5,-0.5,0,-1
3722,10/26/2008,2008,8,NE,NE2008,LAR2008,23,16,39,41,-2,0,-9
3723,10/26/2008,2008,8,NYJ,NYJ2008,KC2008,28,24,52,41,11,1,-14
3724,10/26/2008,2008,8,PHI,PHI2008,ATL2008,27,14,41,45,-4,0,-9.5
3725,10/26/2008,2008,8,PIT,PIT2008,NYG2008,14,21,35,41,-6,0,-3
3726,10/26/2008,2008,8,SF,SF2008,SEA2008,13,34,47,41.5,5.5,1,-5.5
3727,10/27/2008,2008,8,TEN,TEN2008,IND2008,31,21,52,41.5,10.5,1,-4
3728,11/2/2008,2008,9,CHI,CHI2008,DET2008,27,23,50,43.5,6.5,1,-12.5
3729,11/2/2008,2008,9,CLE,CLE2008,BAL2008,27,37,64,36.5,27.5,1,-2.5
3730,11/2/2008,2008,9,DEN,DEN2008,MIA2008,17,26,43,50,-7,0,-4
3731,11/2/2008,2008,9,IND,IND2008,NE2008,18,15,33,44,-11,0,-6.5
3732,11/2/2008,2008,9,KC,KC2008,TB2008,27,30,57,36.5,20.5,1,-9.5
3733,11/2/2008,2008,9,MIN,MIN2008,HOU2008,28,21,49,47,2,1,-5.5
3734,11/2/2008,2008,9,NYG,NYG2008,DAL2008,35,14,49,42,7,1,-8.5
3735,11/2/2008,2008,9,LV,LV2008,ATL2008,0,24,24,41.5,-17.5,0,-3
3736,11/2/2008,2008,9,SEA,SEA2008,PHI2008,7,26,33,43,-10,0,-6.5
3737,11/2/2008,2008,9,LAR,LAR2008,ARI2008,13,34,47,50,-3,0,-3
3738,11/2/2008,2008,9,TEN,TEN2008,GB2008,19,16,35,41,-6,0,-3.5
3739,11/3/2008,2008,9,WAS,WAS2008,PIT2008,6,23,29,37,-8,0,-2.5
3740,11/6/2008,2008,10,CLE,CLE2008,DEN2008,30,34,64,47,17,1,-3
3741,11/9/2008,2008,10,ATL,ATL2008,NO2008,34,20,54,51,3,1,-1.5
3742,11/9/2008,2008,10,CHI,CHI2008,TEN2008,14,21,35,37,-2,0,-3
3743,11/9/2008,2008,10,DET,DET2008,JAX2008,14,38,52,43,9,1,-5
3744,11/9/2008,2008,10,HOU,HOU2008,BAL2008,13,41,54,44,10,1,-2.5
3745,11/9/2008,2008,10,MIA,MIA2008,SEA2008,21,19,40,42,-2,0,-7.5
3746,11/9/2008,2008,10,MIN,MIN2008,GB2008,28,27,55,44.5,10.5,1,-2.5
3747,11/9/2008,2008,10,NE,NE2008,BUF2008,20,10,30,41,-11,0,-3.5
3748,11/9/2008,2008,10,NYJ,NYJ2008,LAR2008,47,3,50,43.5,6.5,1,-9.5
3749,11/9/2008,2008,10,LV,LV2008,CAR2008,6,17,23,37.5,-14.5,0,-9.5
3750,11/9/2008,2008,10,PHI,PHI2008,NYG2008,31,36,67,42.5,24.5,1,-1.5
3751,11/9/2008,2008,10,PIT,PIT2008,IND2008,20,24,44,39,5,1,-3.5
3752,11/9/2008,2008,10,LAC,LAC2008,KC2008,20,19,39,47.5,-8.5,0,-14.5
3753,11/10/2008,2008,10,ARI,ARI2008,SF2008,29,24,53,47.5,5.5,1,-9.5
3754,11/13/2008,2008,11,NE,NE2008,NYJ2008,31,34,65,42.5,22.5,1,-3.5
3755,11/16/2008,2008,11,ATL,ATL2008,DEN2008,20,24,44,52,-8,0,-6.5
3756,11/16/2008,2008,11,CAR,CAR2008,DET2008,31,22,53,40.5,12.5,1,-14
3757,11/16/2008,2008,11,CIN,CIN2008,PHI2008,13,13,26,41,-15,0,-9
3758,11/16/2008,2008,11,GB,GB2008,CHI2008,37,3,40,43,-3,0,-3.5
3759,11/16/2008,2008,11,IND,IND2008,HOU2008,33,27,60,50.5,9.5,1,-8
3760,11/16/2008,2008,11,JAX,JAX2008,TEN2008,14,24,38,40,-2,0,-3
3761,11/16/2008,2008,11,KC,KC2008,NO2008,20,30,50,51,-1,0,-6
3762,11/16/2008,2008,11,MIA,MIA2008,LV2008,17,15,32,37.5,-5.5,0,-10
3763,11/16/2008,2008,11,PIT,PIT2008,LAC2008,11,10,21,40.5,-19.5,0,-4.5
3764,11/16/2008,2008,11,SF,SF2008,LAR2008,35,16,51,43.5,7.5,1,-7
3765,11/16/2008,2008,11,SEA,SEA2008,ARI2008,20,26,46,48,-2,0,-3
3766,11/16/2008,2008,11,TB,TB2008,MIN2008,19,13,32,38.5,-6.5,0,-5.5
3767,11/16/2008,2008,11,WAS,WAS2008,DAL2008,10,14,24,43,-19,0,-2
3768,11/17/2008,2008,11,BUF,BUF2008,CLE2008,27,29,56,40,16,1,-5
3769,11/20/2008,2008,12,PIT,PIT2008,CIN2008,27,10,37,34.5,2.5,1,-11.5
3770,11/23/2008,2008,12,ARI,ARI2008,NYG2008,29,37,66,48.5,17.5,1,-3
3771,11/23/2008,2008,12,ATL,ATL2008,CAR2008,45,28,73,41.5,31.5,1,-1
3772,11/23/2008,2008,12,BAL,BAL2008,PHI2008,36,7,43,39.5,3.5,1,-2
3773,11/23/2008,2008,12,CLE,CLE2008,HOU2008,6,16,22,49.5,-27.5,0,-3
3774,11/23/2008,2008,12,DAL,DAL2008,SF2008,35,22,57,45.5,11.5,1,-9.5
3775,11/23/2008,2008,12,DEN,DEN2008,LV2008,10,31,41,43.5,-2.5,0,-9
3776,11/23/2008,2008,12,DET,DET2008,TB2008,20,38,58,42.5,15.5,1,-8
3777,11/23/2008,2008,12,JAX,JAX2008,MIN2008,12,30,42,41.5,0.5,1,-2.5
3778,11/23/2008,2008,12,KC,KC2008,BUF2008,31,54,85,43.5,41.5,1,-3
3779,11/23/2008,2008,12,MIA,MIA2008,NE2008,28,48,76,42.5,33.5,1,-2
3780,11/23/2008,2008,12,LAC,LAC2008,IND2008,20,23,43,49,-6,0,-3
3781,11/23/2008,2008,12,SEA,SEA2008,WAS2008,17,20,37,40,-3,0,-3
3782,11/23/2008,2008,12,LAR,LAR2008,CHI2008,3,27,30,44.5,-14.5,0,-7
3783,11/23/2008,2008,12,TEN,TEN2008,NYJ2008,13,34,47,41,6,1,-5.5
3784,11/24/2008,2008,12,NO,NO2008,GB2008,51,29,80,52,28,1,-1
3785,11/27/2008,2008,13,DAL,DAL2008,SEA2008,34,9,43,46.5,-3.5,0,-12
3786,11/27/2008,2008,13,DET,DET2008,TEN2008,10,47,57,44,13,1,-11
3787,11/27/2008,2008,13,PHI,PHI2008,ARI2008,48,20,68,49,19,1,-3
3788,11/30/2008,2008,13,BUF,BUF2008,SF2008,3,10,13,43,-30,0,-6.5
3789,11/30/2008,2008,13,CIN,CIN2008,BAL2008,3,34,37,36,1,1,-7
3790,11/30/2008,2008,13,CLE,CLE2008,IND2008,6,10,16,44,-28,0,-4
3791,11/30/2008,2008,13,GB,GB2008,CAR2008,31,35,66,41.5,24.5,1,-3
3792,11/30/2008,2008,13,MIN,MIN2008,CHI2008,34,14,48,42.5,5.5,1,-5
3793,11/30/2008,2008,13,NE,NE2008,PIT2008,10,33,43,40,3,1,-2.5
3794,11/30/2008,2008,13,NYJ,NYJ2008,DEN2008,17,34,51,48,3,1,-8
3795,11/30/2008,2008,13,LV,LV2008,KC2008,13,20,33,41.5,-8.5,0,-3.5
3796,11/30/2008,2008,13,LAC,LAC2008,ATL2008,16,22,38,48,-10,0,-6.5
3797,11/30/2008,2008,13,LAR,LAR2008,MIA2008,12,16,28,44.5,-16.5,0,-7
3798,11/30/2008,2008,13,TB,TB2008,NO2008,23,20,43,43.5,-0.5,0,-3.5
3799,11/30/2008,2008,13,WAS,WAS2008,NYG2008,7,23,30,41,-11,0,-4
3800,12/1/2008,2008,13,HOU,HOU2008,JAX2008,30,17,47,48.5,-1.5,0,-3
3801,12/7/2008,2008,14,ARI,ARI2008,LAR2008,34,10,44,48.5,-4.5,0,-14.5
3802,12/7/2008,2008,14,BAL,BAL2008,WAS2008,24,10,34,35,-1,0,-6.5
3803,12/7/2008,2008,14,CHI,CHI2008,JAX2008,23,10,33,40,-7,0,-6.5
3804,12/7/2008,2008,14,DEN,DEN2008,KC2008,24,17,41,49,-8,0,-9
3805,12/7/2008,2008,14,DET,DET2008,MIN2008,16,20,36,45.5,-9.5,0,-10.5
3806,12/7/2008,2008,14,GB,GB2008,HOU2008,21,24,45,47.5,-2.5,0,-7
3807,12/7/2008,2008,14,IND,IND2008,CIN2008,35,3,38,41.5,-3.5,0,-13.5
3808,12/7/2008,2008,14,NO,NO2008,ATL2008,29,25,54,51.5,2.5,1,-3
3809,12/7/2008,2008,14,NYG,NYG2008,PHI2008,14,20,34,40.5,-6.5,0,-7
3810,12/7/2008,2008,14,PIT,PIT2008,DAL2008,20,13,33,38.5,-5.5,0,-4
3811,12/7/2008,2008,14,SF,SF2008,NYJ2008,24,14,38,45.5,-7.5,0,-5
3812,12/7/2008,2008,14,SEA,SEA2008,NE2008,21,24,45,43,2,1,-7.5
3813,12/7/2008,2008,14,TEN,TEN2008,CLE2008,28,9,37,36.5,0.5,1,-13.5
3814,12/8/2008,2008,14,CAR,CAR2008,TB2008,38,23,61,38.5,22.5,1,-3
3815,12/11/2008,2008,15,CHI,CHI2008,NO2008,27,24,51,46,5,1,-3
3816,12/14/2008,2008,15,ARI,ARI2008,MIN2008,14,35,49,46.5,2.5,1,-3.5
3817,12/14/2008,2008,15,ATL,ATL2008,TB2008,13,10,23,43.5,-20.5,0,-4.5
3818,12/14/2008,2008,15,BAL,BAL2008,PIT2008,9,13,22,34,-12,0,-3
3819,12/14/2008,2008,15,CAR,CAR2008,DEN2008,30,10,40,48,-8,0,-7.5
3820,12/14/2008,2008,15,CIN,CIN2008,WAS2008,20,13,33,36.5,-3.5,0,-6.5
3821,12/14/2008,2008,15,DAL,DAL2008,NYG2008,20,8,28,46,-18,0,-3
3822,12/14/2008,2008,15,HOU,HOU2008,TEN2008,13,12,25,45,-20,0,-3
3823,12/14/2008,2008,15,IND,IND2008,DET2008,31,21,52,45,7,1,-17
3824,12/14/2008,2008,15,JAX,JAX2008,GB2008,20,16,36,46,-10,0,-2.5
